0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,cluster,url
452,1484,1058,1484,1364,5624,1424,1424,4120,4120,10032,4120,128,1424,1424,1424,1484,4120,2868,2944,4104,1424,1424,1424,1484,1364,1484,11164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,83
12755,16408,440,15424,5624,1424,1424,2824,1424,1484,1364,5624,11224,5624,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13
14155,16408,6040,16408,14620,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,85
15362,16408,9250,1484,1484,5580,8216,5296,8216,2012,2944,1200,2944,10528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14
457,4120,2944,1200,2944,1200,1430,2944,1304,1424,1484,1364,1424,1484,9764,2944,2704,1484,1364,1424,1424,1484,4120,1468,1484,2824,1364,1424,2824,1424,1424,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15
14156,8216,8216,1484,4580,15320,9928,4120,4120,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63
553,1017,1484,4120,1768,1484,3864,16408,6040,12312,15856,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64
14154,2944,4104,2944,4104,8424,2824,1424,1484,2660,4120,2944,1200,9676,1884,12624,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
563,3815,4224,5624,16408,6040,1424,1424,1424,1424,1424,1424,1424,1424,1424,11284,2944,1200,5580,2660,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44
553,2417,11224,9824,8216,2944,112,1424,1484,8216,4120,2660,8216,3512,8360,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,53
14155,16408,6040,16408,6160,13904,2944,9704,1424,2824,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
555,12215,16408,3240,14024,14084,1484,4120,3228,1484,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72
453,8216,5526,16408,1840,1484,1364,1424,1484,1364,1424,1424,2884,4120,4120,4120,4120,4120,3284,1484,1484,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,71
460,2944,13488,6734,2944,14948,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,83
555,13615,16408,6040,1484,1364,1484,5564,1484,1484,1304,1484,6964,1424,1484,4164,1424,1484,1484,4104,2944,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,98
557,16408,2829,1484,2824,1364,1484,1364,1484,2764,1424,1424,1484,4164,1484,5864,1484,6664,4224,1484,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,85
15362,16408,9965,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15
557,3815,1484,1484,2704,1424,1424,1424,1484,2944,2704,1364,1484,1364,1484,1364,1424,1484,1364,1484,1364,1424,1484,4164,2944,4104,14144,1484,1484,1184,1484,1364,1424,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63
463,2944,6596,1424,9824,4120,12312,2944,1484,4404,1484,4120,4120,8216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64
8143,16408,16408,16408,8216,4120,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
556,4120,4120,4120,4120,2944,1311,1484,1364,1424,1484,1364,1424,2824,2824,2824,2824,4120,4120,4120,4120,4120,1444,8216,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44
555,9676,3963,16408,6040,12684,8784,12264,1484,4104,1484,1484,1484,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,53
564,13615,16408,6040,2824,1424,4120,5728,4120,7128,2824,2824,7024,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
454,2944,8056,1364,1424,1424,1424,5624,1424,1484,1364,1484,4120,2868,4120,4120,16408,4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
4040,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
563,8216,5423,1424,1424,1424,2824,2944,4104,1424,7024,16408,11640,2824,4120,4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,98
561,13617,16408,6040,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,59
14154,4120,4328,14024,16408,11704,11160,2944,1200,2944,1200,2944,5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,75
9946,2824,1424,1424,1484,1364,1484,2944,8216,4252,1424,4120,4448,4104,15664,14624,3384,1424,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100
15362,16408,11382,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,52
14151,16408,6040,4120,4120,4120,4120,4120,8216,876,1484,2944,1200,1484,1284,1424,1424,1424,1424,1424,1484,1364,1484,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41
465,16408,16408,8762,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46
14146,4224,5624,2824,2884,1364,5624,1424,1424,1484,1364,1484,1364,1484,2764,2824,1484,7324,1484,2944,1484,4404,4844,2944,2704,1424,1424,1424,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,73
16408,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45
15362,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,74
455,4120,4120,4120,4120,2501,4120,4120,8216,2944,6756,6756,8216,7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,51
14156,16408,6040,4120,8528,1424,2824,4224,1424,2824,4120,1588,4120,4268,1424,1424,2944,2704,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65
463,2944,9392,7040,5296,2944,4120,4120,5840,2944,2660,6756,1484,6756,4120,2944,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
555,4120,4120,5423,4120,1648,1484,1244,1484,4120,68,1484,4120,68,1484,1364,1424,1424,2944,4120,4120,112,1484,4120,2928,2824,1364,1484,1484,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47
12754,2944,1304,4224,2824,4404,1244,2824,12624,7024,5624,5580,68,2944,1304,1424,2944,1304,1424,2824,1424,2944,4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27
455,4120,8216,1428,4120,4120,4120,4120,4120,1944,4224,8216,4120,4120,4120,3344,4120,5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
14147,2824,1484,2944,1200,2944,1200,1572,1424,2824,1424,1424,1424,1484,1364,1424,4224,4120,12728,2824,1424,12624,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,93
563,4120,8119,1484,2660,4120,8632,8424,4120,3228,4120,4120,4132,1424,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
562,2944,2944,7777,8216,4120,8216,1944,4224,11224,16408,1840,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20
460,4120,4120,4120,4120,4120,8216,4120,4120,4120,149,1484,4120,4120,3512,1484,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
556,4120,4120,4120,1327,2824,1484,1364,1484,1364,1484,1364,1424,1424,8424,1484,1364,1424,1424,1424,1424,1424,4120,12312,11640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33
14154,2944,5296,4120,2944,216,1424,2944,1200,128,1424,1484,6756,1632,2884,1484,2660,2868,2944,8664,2944,1200,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35
555,15015,16408,8900,2764,16408,11760,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
565,10815,2824,5624,1424,1424,2824,1424,2824,4120,2928,16408,11760,2944,1200,1484,3228,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,102
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119
558,4120,4120,4120,4120,2833,1424,1424,1484,2764,2944,1484,4044,1484,1364,1424,1484,1364,11224,14024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111
14155,16408,6040,1424,4224,4120,2944,1200,2944,1200,1484,2660,1484,2660,4120,2944,708,2944,2524,9616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121
452,8216,16408,11682,4728,1484,4120,8216,8216,7040,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,56
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110
15362,14216,2824,1424,2944,5864,16408,16408,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115
454,16408,16408,9896,2944,4120,8216,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,87
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119
14154,1424,2824,2824,4224,1424,4224,1484,1364,2824,16408,16408,856,2944,2704,5624,1424,2824,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111
463,12316,2824,2944,1200,1484,2660,2944,112,2944,13904,2944,1304,2944,1200,128,1484,2660,1528,2944,2660,2660,1484,2660,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110
15362,3008,1424,1424,1424,2944,2704,1484,1364,1424,1484,1484,1304,1424,1424,1424,11224,2824,2884,4284,2704,1484,1484,4104,1484,1484,2944,2584,1484,4120,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108
2015,12155,1424,4224,2824,1424,2824,1484,5564,1424,1424,1484,4164,1424,1484,1364,1424,1424,1424,1424,1424,14144,1484,4120,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,122
463,3916,1484,2660,2944,2660,4372,1424,4120,2928,4224,2824,2824,4224,8424,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
553,13617,16408,6040,4120,11240,4372,1364,5624,4224,1424,1484,1484,2944,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,118
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131
14160,2824,4224,2944,1484,6844,4224,16408,11700,8364,8424,1424,2824,1424,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,116
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135
4182,4120,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,88
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133
555,4120,4120,4120,1327,1484,1364,1484,4120,4120,4120,3136,2764,4120,4120,4120,4120,4120,4120,4120,812,2944,2944,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
8757,5421,16408,16408,9316,2944,4404,13164,4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42
15362,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,57
455,2944,5296,3812,16408,14016,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37
14146,5624,1484,1484,1304,1484,1364,2824,5684,1364,9824,16408,3840,6424,1484,1364,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,136
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139
568,9676,2563,1424,1424,2824,1484,1364,1484,1484,1304,2824,1424,2824,2944,1304,1424,4120,8528,11224,5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
15362,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,67
555,13615,2824,4120,11328,1484,2764,1424,1424,12804,16408,1780,1484,5864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137
15362,16408,6238,2824,4120,3228,16408,14140,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25
557,5213,1424,1424,5624,8216,8632,1424,1484,2824,1364,1484,1364,1424,1484,1484,1304,4224,4120,4120,4120,8216,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,122
556,1484,6555,5624,11224,7024,4224,11224,2944,2944,1184,1484,1364,1424,1484,1364,1424,4224,1424,1484,1484,2944,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124
14155,16408,6040,14024,9884,8784,5864,764,1424,1424,1424,2824,1424,1424,1484,1364,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21
15362,3022,5624,16408,440,12312,16408,16408,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,116
555,9415,1424,1424,1424,16408,6040,1484,2764,1484,1484,1304,1484,1364,2944,1304,1484,1484,2944,4120,2988,1484,1484,7324,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,112
15362,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,88
562,13617,4120,2988,4164,2824,1424,1424,5624,1424,1424,1484,1364,4224,4120,1528,4224,4120,2928,7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34
14146,1484,4120,2868,1484,1484,1484,9644,4120,4120,1632,1484,4120,1528,1364,1424,1424,1484,4120,3228,1064,1424,1484,2764,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,58
555,8216,1223,1484,1484,6904,1424,2824,1424,1424,1484,1364,1484,1364,1484,1484,1304,1424,1424,1484,4120,4120,4120,5876,1424,1484,1364,1484,1364,1424,1424,1424,1484,1364,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
463,4120,4120,16408,16408,1704,4120,8216,8216,8216,4932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32
562,5580,6756,1329,5624,1484,4164,2944,4104,4224,1424,1424,1424,4224,16408,4640,2824,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
16408,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,57
564,4120,4120,4120,1327,16408,6040,12520,15528,9824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,130
555,4120,4120,4120,8216,1535,1484,4120,68,1424,1424,10244,4120,12312,12312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,136
12747,2944,9392,8216,1944,1484,2660,128,4224,1484,2764,2824,1484,9676,1572,4120,4120,4120,4120,1780,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36
568,8216,12423,5684,8364,4224,1424,8784,5264,11464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
466,4120,4120,5522,16408,6040,1484,1364,1424,1484,4120,4120,2052,4120,4120,3952,2884,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103
555,5580,6756,1327,16408,6040,1424,1484,1364,1484,1364,1484,1364,1484,1364,1484,1364,1484,1484,5580,4120,52,1484,1364,2824,1484,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,134
565,15015,1424,5624,2824,1424,1484,2824,1484,1304,2944,4404,2524,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,132
561,4120,4120,4120,1327,2824,7024,4224,1424,1484,2764,1484,1364,1424,1424,1424,2824,4120,4120,4120,4120,7440,1484,4120,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25
14147,16408,6040,2944,4120,8216,8216,4688,4120,4120,7892,1484,4120,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43
564,2944,8216,2503,16408,6040,8216,4120,2944,8616,1484,1484,1484,1484,2944,4120,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124
12755,1424,11224,4224,1424,8424,4224,2824,1424,2824,4224,11224,12624,1484,2944,4044,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,138
555,8015,1484,2944,1244,2944,5296,2944,5296,3240,1424,1424,1484,2944,2644,1424,4120,1484,128,2824,1364,4120,4120,4432,8424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21
14147,1424,1484,4120,1468,1484,1364,1424,4224,16408,4640,9824,4120,4120,4120,1736,7024,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,79
